employee_id,age,department,job_role,education,education_field,monthly_income,job_satisfaction,work_life_balance,env_satisfaction,performance_rating,overtime,years_at_company,years_in_role,years_since_promo,num_companies_worked,distance_from_home,training_last_year,stock_option_level,attrition,dept_enc,role_enc,edu_field_enc,attrition_risk_score,risk_tier
948,28,Engineering,HR Manager,4,Medical,20000.0,4,1,3,3,1,3,0,4,2,2,4,2,0,0,3,3,0.3676941344264897,Medium Risk
949,58,Engineering,Sales Executive,3,Human Resources,20000.0,3,3,3,3,0,13,0,1,2,13,1,3,0,0,6,0,0.103835466544067,Low Risk
950,31,Engineering,Research Scientist,5,Life Sciences,21500.0,2,2,4,3,0,1,1,2,4,5,1,1,0,0,5,1,0.04214186378984289,Low Risk
951,40,R&D,Sales Executive,4,Other,26300.0,2,1,3,3,0,3,3,0,2,9,5,3,0,6,6,4,0.056221716238743384,Low Risk
952,41,HR,Engineer,3,Technical Degree,20000.0,3,4,3,3,0,4,4,1,2,4,2,1,0,2,2,5,0.16703009336457922,Low Risk
953,25,Operations,HR Manager,2,Human Resources,20000.0,4,3,3,2,1,7,5,2,5,1,2,1,0,5,3,0,0.09426337095022264,Low Risk
954,38,Legal,Manager,5,Life Sciences,20000.0,3,3,4,3,0,3,0,6,3,17,3,0,0,3,4,1,0.5099590456448398,Medium Risk
955,30,HR,Research Scientist,3,Human Resources,20000.0,3,3,4,3,0,5,1,0,0,4,3,1,0,2,5,0,0.22092828297969813,Low Risk
956,28,HR,Research Scientist,2,Human Resources,24000.0,3,2,4,3,0,1,1,3,0,14,3,0,0,2,5,0,0.06366756493109062,Low Risk
957,31,Sales,Sales Executive,5,Other,20000.0,3,2,4,3,1,5,0,4,5,12,3,2,1,7,6,4,0.5284561189298479,Medium Risk
958,60,Sales,Research Scientist,3,Technical Degree,20000.0,3,3,4,3,0,4,0,2,5,8,1,0,0,7,5,5,0.3237683616052351,Medium Risk
959,40,Marketing,HR Manager,5,Human Resources,20000.0,2,3,3,4,1,16,4,1,1,16,2,1,0,4,3,0,0.2661814499342428,Low Risk
960,29,Sales,Director,5,Human Resources,20000.0,3,3,1,3,0,3,1,2,3,20,2,0,0,7,1,0,0.5217204099356659,Medium Risk
961,35,R&D,Research Scientist,3,Human Resources,22600.0,2,4,4,4,0,3,3,1,3,4,4,2,0,6,5,0,0.03243653620483724,Low Risk
962,43,R&D,Director,4,Technical Degree,20000.0,4,3,3,3,0,5,2,2,6,28,4,3,0,6,1,5,0.32023001272806906,Medium Risk
963,47,Marketing,Research Scientist,3,Marketing,20000.0,3,2,3,3,0,9,1,0,5,5,4,2,0,4,5,2,0.21196230126075655,Low Risk
964,39,Sales,HR Manager,4,Medical,20000.0,2,4,3,3,1,6,0,2,3,12,1,2,0,7,3,3,0.47560970229225163,Medium Risk
965,31,HR,Engineer,4,Other,20000.0,3,4,3,3,0,0,0,1,4,1,6,2,0,2,2,4,0.2198173784969415,Low Risk
966,41,R&D,Research Scientist,5,Other,20000.0,4,3,3,3,0,5,0,6,1,4,3,1,0,6,5,4,0.21224179370428886,Low Risk
967,27,Sales,Manager,1,Medical,20000.0,1,2,4,3,1,4,3,0,1,1,1,2,0,7,4,3,0.34065179328884737,Medium Risk
968,26,Sales,Manager,2,Life Sciences,25000.0,3,1,4,3,0,11,4,0,3,12,2,3,0,7,4,1,0.008615550628520303,Low Risk
969,50,Engineering,Analyst,2,Human Resources,28900.0,2,2,3,1,1,0,0,0,4,14,2,0,0,0,0,0,0.07268513119728606,Low Risk
970,26,Sales,Analyst,4,Other,20000.0,3,2,3,3,1,6,2,0,1,7,1,1,0,7,0,4,0.33478415056639277,Medium Risk
971,39,Engineering,Manager,3,Other,25000.0,2,3,2,3,0,14,6,3,3,10,1,0,0,0,4,4,0.025465792973401177,Low Risk
972,54,Marketing,Research Scientist,5,Other,20000.0,3,3,4,4,1,15,0,9,5,17,0,1,1,4,5,4,0.6563374426402675,High Risk
973,44,Operations,Analyst,3,Other,20000.0,4,3,3,3,0,4,3,0,2,1,4,1,0,5,0,4,0.109760969243482,Low Risk
974,22,Engineering,Director,5,Life Sciences,21000.0,3,3,3,3,0,1,1,2,3,8,3,0,0,0,1,1,0.034056554767019076,Low Risk
975,43,Finance,Engineer,3,Other,20000.0,4,3,2,4,0,0,0,7,1,16,2,1,1,1,2,4,0.7187021962177143,High Risk
976,25,R&D,Sales Executive,3,Technical Degree,20000.0,4,1,1,3,1,20,2,3,3,1,1,1,0,6,6,5,0.04050699152077671,Low Risk
977,29,Sales,Director,3,Human Resources,20000.0,4,3,2,3,0,0,0,0,3,8,4,1,1,7,1,0,0.5313144273873786,Medium Risk
978,44,Sales,Director,1,Life Sciences,20000.0,4,2,4,3,1,1,0,2,1,1,2,0,0,7,1,1,0.3170150358456411,Medium Risk
979,46,Engineering,Research Scientist,2,Life Sciences,20000.0,3,1,2,3,1,0,0,0,3,6,3,3,1,0,5,1,0.7433733041931271,High Risk
980,44,Engineering,Engineer,3,Human Resources,20000.0,3,4,2,3,0,15,0,1,4,7,5,2,0,0,2,0,0.07955918937163507,Low Risk
981,58,R&D,Manager,4,Medical,23000.0,3,2,3,1,1,2,2,1,1,3,2,2,0,6,4,3,0.06793936073658896,Low Risk
982,48,R&D,Research Scientist,1,Human Resources,20000.0,4,3,3,3,0,5,5,2,3,8,1,0,0,6,5,0,0.22443843885801543,Low Risk
983,43,R&D,Engineer,2,Technical Degree,25500.0,3,4,3,3,0,1,0,0,0,1,2,0,0,6,2,5,0.044819471128809886,Low Risk
984,36,Operations,Analyst,3,Other,20000.0,4,3,4,3,0,1,0,2,4,7,1,1,0,5,0,4,0.2841047632194109,Low Risk
985,43,R&D,Sales Executive,2,Medical,20000.0,3,4,2,3,0,3,0,4,5,3,3,2,0,6,6,3,0.283680072014266,Low Risk
986,55,Engineering,Sales Executive,2,Other,27600.0,3,3,4,3,1,2,2,5,2,10,3,0,0,0,6,4,0.029023611031740365,Low Risk
987,40,R&D,Engineer,2,Marketing,20000.0,2,2,1,3,0,4,4,1,5,1,6,1,0,6,2,2,0.30174925124428864,Medium Risk
988,34,R&D,Director,3,Marketing,20000.0,2,4,3,3,1,8,5,0,4,4,2,0,0,6,1,2,0.21675142587031118,Low Risk
989,25,Engineering,Analyst,2,Other,20000.0,1,2,4,3,0,12,1,0,6,3,5,2,0,0,0,4,0.061418638723974475,Low Risk
990,34,R&D,Engineer,2,Life Sciences,20000.0,3,2,3,3,0,0,0,0,5,1,2,0,1,6,2,1,0.5737398819081078,Medium Risk
991,48,Operations,Director,4,Medical,25300.0,4,4,2,3,0,0,0,0,0,13,2,1,0,5,1,3,0.07214465433173292,Low Risk
992,47,R&D,HR Manager,4,Human Resources,20000.0,2,4,3,3,0,0,0,0,2,11,1,1,0,6,3,0,0.49552318432748776,Medium Risk
993,44,R&D,Engineer,3,Human Resources,20000.0,3,3,4,3,0,5,2,2,1,4,3,1,0,6,2,0,0.23121497486064954,Low Risk
994,30,Operations,Sales Executive,1,Life Sciences,26600.0,3,2,2,3,0,1,0,0,3,3,4,1,0,5,6,1,0.05274859722755296,Low Risk
995,39,Sales,Director,5,Other,37400.0,2,3,3,3,1,9,3,2,3,6,5,1,0,7,1,4,0.03341114509840872,Low Risk
996,31,Sales,Research Scientist,1,Human Resources,20000.0,4,4,2,4,0,12,8,1,3,1,1,1,0,7,5,0,0.017599154145945362,Low Risk
997,22,Engineering,Research Scientist,1,Human Resources,20000.0,3,4,4,3,0,0,0,1,1,2,1,1,0,0,5,0,0.22126280203629003,Low Risk
998,40,Engineering,Director,4,Other,20000.0,3,3,4,4,0,3,1,0,2,3,3,1,0,0,1,4,0.2140380884547147,Low Risk
999,22,Engineering,Research Scientist,3,Medical,20000.0,4,4,4,3,0,7,2,0,3,5,1,1,0,0,5,3,0.09528623288964931,Low Risk
1000,34,HR,Manager,3,Medical,20000.0,3,3,4,3,1,2,2,4,2,1,1,2,0,2,4,3,0.23676064144587244,Low Risk
1001,39,HR,HR Manager,3,Medical,20000.0,3,3,2,3,0,1,1,1,4,4,1,2,0,2,3,3,0.30008575741518123,Medium Risk
1002,33,HR,Analyst,4,Human Resources,20000.0,1,3,4,3,1,7,1,0,1,6,3,1,1,2,0,0,0.6137338830190219,High Risk
1003,37,Marketing,Sales Executive,1,Marketing,20000.0,4,3,4,3,0,3,0,0,0,1,1,1,0,4,6,2,0.1554289465231382,Low Risk
1004,45,R&D,Sales Executive,5,Life Sciences,20000.0,2,4,4,3,0,4,4,3,1,4,2,0,0,6,6,1,0.2162515864352186,Low Risk
1005,31,HR,Engineer,4,Technical Degree,20000.0,3,3,2,3,1,18,3,2,2,12,1,2,0,2,2,5,0.13656203487501226,Low Risk
1006,28,Marketing,HR Manager,5,Human Resources,20000.0,4,3,4,3,0,3,0,5,2,1,2,1,0,4,3,0,0.16544099581492833,Low Risk
1007,55,R&D,Manager,3,Other,20000.0,2,4,3,3,0,9,3,2,1,2,0,2,0,6,4,4,0.12336540859882308,Low Risk
1008,25,Marketing,HR Manager,4,Technical Degree,20000.0,2,3,3,3,0,3,1,1,6,1,1,2,0,4,3,5,0.2387568055354683,Low Risk
1009,49,Sales,Sales Executive,4,Life Sciences,22600.0,3,3,2,3,1,4,2,0,3,2,2,0,0,7,6,1,0.027588726779801297,Low Risk
1010,22,Legal,HR Manager,2,Technical Degree,28900.0,3,3,4,3,0,1,1,0,1,13,0,1,0,3,3,5,0.06989763479595226,Low Risk
1011,46,R&D,Research Scientist,4,Life Sciences,20000.0,2,3,3,3,0,10,0,6,2,21,2,2,0,6,5,1,0.43054102510401365,Medium Risk
1012,32,R&D,Director,1,Human Resources,20000.0,2,2,2,3,1,19,1,3,1,6,1,0,0,6,1,0,0.1739334790590647,Low Risk
1013,38,Sales,Analyst,3,Human Resources,20000.0,3,3,3,3,0,5,0,3,3,7,2,1,0,7,0,0,0.2809133707345897,Low Risk
1014,31,R&D,Research Scientist,3,Human Resources,20000.0,1,4,4,3,1,2,0,1,1,30,3,2,1,6,5,0,0.753293249210397,High Risk
1015,30,R&D,Director,5,Marketing,20000.0,2,4,2,3,0,6,6,5,6,1,0,1,0,6,1,2,0.2027821240366485,Low Risk
1016,37,HR,Analyst,4,Medical,37300.0,1,2,3,3,0,1,1,4,1,1,0,0,0,2,0,3,0.05383039400088095,Low Risk
1017,38,Operations,Sales Executive,3,Other,20000.0,3,3,3,3,0,2,1,0,1,1,2,1,0,5,6,4,0.24824944628940304,Low Risk
1018,27,Sales,Director,3,Marketing,20000.0,2,4,3,3,0,3,1,2,1,1,2,2,0,7,1,2,0.24630979960768426,Low Risk
1019,40,R&D,HR Manager,2,Medical,21500.0,3,2,1,3,1,2,0,0,0,21,1,1,0,6,3,3,0.13477769190694555,Low Risk
1020,38,Legal,Manager,4,Life Sciences,20000.0,4,1,4,3,0,17,0,0,0,2,1,0,0,3,4,1,0.08553573795036097,Low Risk
1021,45,R&D,Manager,2,Technical Degree,20000.0,1,3,3,3,0,11,5,8,1,2,2,1,0,6,4,5,0.08295845459174654,Low Risk
1022,27,Finance,HR Manager,4,Human Resources,20000.0,4,3,3,3,0,3,3,0,1,30,3,1,0,1,3,0,0.4031697907453463,Medium Risk
1023,24,R&D,Engineer,2,Medical,20000.0,2,2,4,3,0,17,6,1,5,1,3,2,0,6,2,3,0.06559831364827465,Low Risk
1024,46,Sales,Research Scientist,1,Other,20000.0,3,4,3,3,0,3,1,5,2,1,4,0,0,7,5,4,0.27004466230223917,Low Risk
1025,22,Sales,Engineer,1,Marketing,20000.0,3,3,3,3,0,4,0,5,1,6,3,1,0,7,2,2,0.26067208497528754,Low Risk
1026,47,Engineering,Director,2,Marketing,25800.0,2,2,3,3,1,2,2,4,5,3,2,1,0,0,1,2,0.04134744602963341,Low Risk
1027,39,Engineering,Manager,3,Life Sciences,20000.0,3,3,1,4,0,16,1,1,1,1,6,1,0,0,4,1,0.05378827055742606,Low Risk
1028,33,Finance,Director,4,Technical Degree,25800.0,4,2,1,3,0,11,2,4,2,1,1,1,0,1,1,5,0.008434648952860165,Low Risk
1029,40,Marketing,Sales Executive,4,Human Resources,20000.0,2,3,3,3,1,0,0,0,3,4,3,0,1,4,6,0,0.6178498362398607,High Risk
1030,46,HR,Research Scientist,2,Other,20000.0,1,4,4,3,0,3,0,1,2,5,2,3,0,2,5,4,0.3388248752583805,Medium Risk
1031,38,Sales,Analyst,3,Medical,20000.0,3,3,2,3,0,19,0,0,3,1,3,0,0,7,0,3,0.07973587109907766,Low Risk
1032,47,Engineering,Research Scientist,3,Human Resources,20000.0,3,3,3,3,0,13,3,2,2,1,4,0,0,0,5,0,0.0616994515844367,Low Risk
1033,45,Sales,Director,2,Marketing,20000.0,3,2,4,3,0,2,0,5,3,1,1,1,0,7,1,2,0.34877278498294473,Medium Risk
1034,43,R&D,HR Manager,2,Human Resources,20000.0,3,4,3,3,0,3,3,0,2,7,0,1,0,6,3,0,0.1897830419116716,Low Risk
1035,25,Sales,Analyst,1,Life Sciences,20000.0,3,3,2,2,1,5,1,6,4,1,2,0,0,7,0,1,0.22339648037637405,Low Risk
1036,22,Engineering,Analyst,5,Technical Degree,28400.0,2,4,2,3,0,7,2,0,3,8,3,0,0,0,0,5,0.03410609455706013,Low Risk
1037,22,R&D,Research Scientist,3,Other,20000.0,3,3,2,3,0,2,0,0,3,20,1,2,1,6,5,4,0.6726049408957857,High Risk
1038,25,R&D,Engineer,2,Life Sciences,20000.0,4,4,4,3,0,24,3,1,1,30,1,0,0,6,2,1,0.13412462488071303,Low Risk
1039,45,R&D,Research Scientist,3,Human Resources,25200.0,3,2,1,2,0,6,5,0,2,1,4,3,0,6,5,0,0.030391870833619147,Low Risk
1040,47,Engineering,Sales Executive,2,Technical Degree,20000.0,4,2,2,3,0,1,1,0,1,16,2,2,0,0,6,5,0.4511331469640104,Medium Risk
1041,35,R&D,HR Manager,3,Marketing,20000.0,4,4,3,3,0,4,3,3,2,7,1,1,0,6,3,2,0.1647277194278907,Low Risk
1042,38,Engineering,Director,4,Marketing,32200.0,4,4,2,4,0,1,1,3,3,12,2,0,0,0,1,2,0.06669592122740317,Low Risk
1043,22,R&D,Director,3,Life Sciences,20000.0,3,1,3,3,0,2,2,6,2,5,3,1,1,6,1,1,0.5403051740606999,Medium Risk
1044,37,Sales,Research Scientist,2,Technical Degree,20000.0,2,2,4,3,1,16,11,3,2,6,3,0,0,7,5,5,0.15025078727713462,Low Risk
1045,27,Finance,HR Manager,3,Human Resources,20000.0,3,3,3,3,0,0,0,7,7,2,0,1,0,1,3,0,0.3077577336693984,Medium Risk
1046,36,Engineering,Director,1,Life Sciences,20000.0,4,1,4,3,1,1,1,0,2,8,2,2,0,0,1,1,0.445249299707878,Medium Risk
1047,41,R&D,HR Manager,4,Medical,20000.0,2,3,4,3,0,2,2,8,4,7,2,1,0,6,3,3,0.4406278566480345,Medium Risk
1048,22,Marketing,Sales Executive,5,Marketing,20000.0,3,4,2,3,0,7,0,2,1,9,2,0,0,4,6,2,0.23090337773883274,Low Risk
1049,36,Engineering,Sales Executive,2,Technical Degree,20000.0,2,3,4,3,0,24,2,0,1,1,3,0,0,0,6,5,0.050940623235532154,Low Risk
1050,47,Engineering,HR Manager,2,Marketing,20000.0,3,2,3,3,0,1,1,0,3,18,2,0,0,0,3,2,0.5309200017164105,Medium Risk
1051,32,R&D,HR Manager,1,Marketing,20000.0,3,3,4,3,1,1,1,1,3,1,2,2,0,6,3,2,0.25857400353961824,Low Risk
1052,24,HR,Manager,1,Medical,20000.0,4,3,1,3,0,12,1,9,2,1,1,2,0,2,4,3,0.04589487817582214,Low Risk
1053,43,Engineering,HR Manager,4,Human Resources,20000.0,3,4,4,3,0,22,0,1,4,13,2,2,0,0,3,0,0.13735763853736016,Low Risk
1054,41,Sales,Research Scientist,4,Marketing,20000.0,2,3,2,4,1,13,8,0,0,2,2,2,0,7,5,2,0.08217488599020584,Low Risk
1055,31,R&D,Manager,5,Life Sciences,20000.0,3,3,2,3,0,11,4,0,2,30,1,0,0,6,4,1,0.15527151106734885,Low Risk
1056,28,R&D,Director,3,Other,20000.0,1,3,4,3,1,22,0,1,6,6,1,2,0,6,1,4,0.10263315397417601,Low Risk
1057,36,Sales,Engineer,2,Medical,20000.0,4,4,3,3,0,3,2,2,0,1,5,0,0,7,2,3,0.18272011053572762,Low Risk
1058,56,Marketing,Sales Executive,5,Life Sciences,20000.0,4,3,4,3,1,6,3,1,1,13,1,1,1,4,6,1,0.6550374808510879,High Risk
1059,32,Engineering,Engineer,1,Other,20000.0,2,3,3,3,0,19,3,0,4,1,3,0,0,0,2,4,0.06659221546940369,Low Risk
1060,30,Sales,Manager,1,Life Sciences,20000.0,3,4,3,3,1,3,0,4,3,1,2,0,1,7,4,1,0.4773874866747827,Medium Risk
1061,37,Sales,Analyst,4,Other,20000.0,3,3,2,3,1,0,0,1,0,8,1,0,0,7,0,4,0.5154465792873212,Medium Risk
1062,33,HR,Engineer,2,Technical Degree,20000.0,2,3,1,3,0,6,6,1,1,2,3,1,0,2,2,5,0.14774301598536158,Low Risk
1063,40,Sales,HR Manager,4,Life Sciences,20000.0,1,4,1,3,1,1,0,2,3,7,3,0,1,7,3,1,0.6845261229288684,High Risk
1064,22,Engineering,Research Scientist,3,Technical Degree,20000.0,2,4,4,4,0,7,4,1,3,2,0,1,0,0,5,5,0.15935385912746836,Low Risk
1065,46,R&D,Analyst,4,Marketing,21400.0,1,3,3,3,0,1,1,0,3,11,2,0,0,6,0,2,0.05719370440847964,Low Risk
1066,38,R&D,Director,2,Other,20000.0,3,3,2,3,0,0,0,2,2,8,2,0,1,6,1,4,0.5617418068362824,Medium Risk
1067,50,Sales,Research Scientist,4,Marketing,20000.0,4,2,4,4,0,7,2,2,1,12,0,3,0,7,5,2,0.2410428048272382,Low Risk
1068,39,Engineering,Engineer,2,Life Sciences,35000.0,3,3,1,3,1,6,2,0,4,1,0,0,0,0,2,1,0.031685517268384436,Low Risk
1069,39,Sales,Director,2,Medical,20000.0,3,3,4,3,0,1,1,3,2,17,1,0,0,7,1,3,0.671743157873186,High Risk
1070,30,Engineering,Manager,3,Life Sciences,20000.0,3,4,3,3,0,6,1,0,2,30,2,3,0,0,4,1,0.3446660216600753,Medium Risk
1071,26,Engineering,Analyst,1,Medical,20000.0,4,4,3,3,1,1,1,6,1,7,5,0,0,0,0,3,0.2795576415504635,Low Risk
1072,38,R&D,HR Manager,4,Medical,20100.0,1,3,1,3,1,1,0,0,2,8,3,1,0,6,3,3,0.45759331117835317,Medium Risk
1073,35,Finance,Analyst,2,Human Resources,20000.0,4,2,3,3,0,1,1,0,0,14,2,3,0,1,0,0,0.3175717363285041,Medium Risk
1074,31,Engineering,Sales Executive,4,Marketing,20400.0,4,3,4,4,0,15,8,0,2,30,1,1,0,0,6,2,0.06289557511947196,Low Risk
1075,41,Engineering,Sales Executive,3,Technical Degree,20000.0,3,2,2,3,1,11,5,0,2,1,3,0,0,0,6,5,0.14315844045476225,Low Risk
1076,24,Sales,Sales Executive,1,Other,20000.0,3,3,4,3,0,1,1,5,0,11,2,0,0,7,6,4,0.3800530166422343,Medium Risk
1077,29,Sales,Analyst,4,Life Sciences,20000.0,4,2,4,3,0,9,2,3,2,1,1,1,0,7,0,1,0.09924106555549875,Low Risk
1078,30,Engineering,Sales Executive,4,Medical,30500.0,4,4,3,3,0,6,6,0,2,12,1,2,0,0,6,3,0.02739058843642815,Low Risk
1079,24,Marketing,Sales Executive,1,Human Resources,20000.0,3,3,3,3,0,2,2,1,6,11,4,0,0,4,6,0,0.3531567759789639,Medium Risk
1080,29,R&D,Analyst,4,Life Sciences,20000.0,3,4,3,3,0,0,0,3,0,19,2,1,1,6,0,1,0.6155553179092261,High Risk
1081,22,R&D,HR Manager,1,Human Resources,28600.0,3,4,3,3,0,1,1,0,2,3,1,1,0,6,3,0,0.029497001427058012,Low Risk
1082,36,Finance,HR Manager,3,Human Resources,20000.0,3,4,2,3,0,27,0,0,2,28,2,1,0,1,3,0,0.19758316334869477,Low Risk
1083,52,Operations,Engineer,5,Other,20000.0,3,3,3,3,1,8,2,3,3,6,2,2,1,5,2,4,0.6232399910643788,High Risk
1084,38,R&D,Director,3,Technical Degree,24900.0,3,3,3,3,0,5,1,0,2,7,3,1,0,6,1,5,0.04730175565028784,Low Risk
1085,35,Finance,Director,5,Marketing,20000.0,4,2,3,3,1,11,5,2,3,1,2,1,0,1,1,2,0.10638783531923605,Low Risk
1086,32,R&D,Manager,1,Life Sciences,20000.0,3,4,2,3,0,0,0,4,3,8,6,1,1,6,4,1,0.6461930683039178,High Risk
1087,46,Marketing,Manager,4,Medical,20000.0,3,4,4,3,0,1,1,6,2,1,1,2,0,4,4,3,0.24220934475720365,Low Risk
1088,35,Legal,Director,5,Medical,20000.0,3,3,4,3,0,12,4,0,2,1,2,1,0,3,1,3,0.04588650657902109,Low Risk
1089,41,HR,HR Manager,4,Marketing,20000.0,1,2,3,4,0,7,4,1,2,4,3,2,1,2,3,2,0.6866046899910708,High Risk
1090,29,Engineering,HR Manager,4,Technical Degree,33700.0,3,2,1,3,1,2,0,5,1,16,2,1,0,0,3,5,0.059563809455535396,Low Risk
1091,55,HR,Sales Executive,5,Marketing,20000.0,1,3,3,3,0,16,0,1,3,2,2,1,0,2,6,2,0.09030641791596236,Low Risk
1092,36,Marketing,Sales Executive,4,Human Resources,20000.0,4,2,4,4,0,1,1,0,2,1,3,1,0,4,6,0,0.24645301309921888,Low Risk
1093,26,Finance,Manager,3,Life Sciences,20000.0,1,1,3,3,0,26,2,5,3,3,5,1,0,1,4,1,0.11166441212956156,Low Risk
1094,45,Finance,Research Scientist,1,Marketing,20000.0,3,2,4,4,1,4,2,2,5,9,4,2,0,1,5,2,0.43632182197406555,Medium Risk
1095,46,Finance,Manager,4,Marketing,28600.0,3,3,4,3,0,3,3,3,3,12,5,1,0,1,4,2,0.045503750972958355,Low Risk
1096,43,Engineering,Sales Executive,4,Medical,20000.0,3,2,3,3,0,9,2,0,3,12,1,2,0,0,6,3,0.20121734001305394,Low Risk
1097,29,Engineering,Engineer,5,Medical,20000.0,4,2,3,3,0,0,0,0,1,19,2,0,0,0,2,3,0.48175565634693973,Medium Risk
1098,26,Marketing,Director,3,Life Sciences,20000.0,4,4,4,3,0,1,1,3,6,4,1,0,1,4,1,1,0.4680617437917151,Medium Risk
1099,36,Engineering,Sales Executive,5,Marketing,20000.0,4,3,3,3,0,8,4,0,1,8,0,3,0,0,6,2,0.14052320577082517,Low Risk
1100,24,R&D,Sales Executive,4,Life Sciences,20000.0,3,3,2,3,0,6,1,5,1,8,4,2,1,6,6,1,0.49207045577492947,Medium Risk
1101,37,Operations,Engineer,3,Human Resources,20000.0,3,2,4,3,1,4,4,0,3,1,3,1,0,5,2,0,0.297110829991555,Low Risk
1102,31,R&D,Sales Executive,2,Human Resources,20000.0,4,2,2,3,0,0,0,7,1,7,5,0,1,6,6,0,0.5196889407309611,Medium Risk
1103,44,Engineering,Director,2,Medical,20000.0,3,4,4,3,0,1,1,0,2,3,2,1,0,0,1,3,0.25307908294283304,Low Risk
1104,30,Engineering,HR Manager,4,Technical Degree,20000.0,3,4,3,3,0,2,0,4,1,21,1,1,0,0,3,5,0.6424542684391379,High Risk
1105,48,Finance,Research Scientist,3,Human Resources,32400.0,3,4,2,3,0,13,0,2,2,8,3,0,0,1,5,0,0.015662591156147338,Low Risk
1106,34,Finance,Sales Executive,5,Human Resources,20000.0,3,3,3,3,0,6,3,0,1,1,0,1,0,1,6,0,0.11756256016773899,Low Risk
1107,22,Engineering,Director,1,Life Sciences,20000.0,3,1,2,3,0,5,1,1,0,3,4,0,0,0,1,1,0.3066645653913735,Medium Risk
1108,28,R&D,Engineer,4,Marketing,45500.0,2,1,4,2,1,7,2,5,1,3,4,1,0,6,2,2,0.040665079438163915,Low Risk
1109,28,Operations,Director,3,Technical Degree,20000.0,4,3,3,3,1,8,1,4,2,2,1,2,0,5,1,5,0.1583224294371865,Low Risk
1110,36,Engineering,Analyst,1,Medical,20000.0,1,2,3,3,1,10,5,3,2,18,2,0,1,0,0,3,0.7666793290937091,High Risk
1111,30,Finance,Sales Executive,4,Marketing,22600.0,3,3,3,3,1,1,1,1,1,19,4,0,0,1,6,2,0.07236621091587984,Low Risk
1112,52,R&D,Research Scientist,4,Technical Degree,20000.0,4,2,4,3,0,0,0,0,5,19,0,1,1,6,5,5,0.7052603167344448,High Risk
1113,47,Finance,Director,3,Medical,20000.0,4,3,3,3,1,13,1,1,0,7,3,1,0,1,1,3,0.1635838404219096,Low Risk
1114,24,Sales,Engineer,3,Life Sciences,20000.0,2,1,4,3,1,2,2,1,2,4,5,0,1,7,2,1,0.7370335765204564,High Risk
1115,28,R&D,Sales Executive,3,Life Sciences,20000.0,3,4,2,3,0,7,0,0,2,4,5,3,0,6,6,1,0.19996945809071515,Low Risk
1116,42,R&D,Research Scientist,5,Life Sciences,20000.0,2,3,3,3,0,2,0,1,2,4,2,0,0,6,5,1,0.41926780824527354,Medium Risk
1117,22,Engineering,Manager,2,Life Sciences,20000.0,3,3,4,3,0,0,0,5,2,2,4,1,0,0,4,1,0.306791597351603,Medium Risk
1118,49,Sales,Director,3,Human Resources,20000.0,3,4,4,3,1,6,0,1,4,2,2,1,0,7,1,0,0.2694789475733754,Low Risk
1119,34,Sales,HR Manager,3,Other,20000.0,2,2,4,3,1,2,1,8,4,3,2,3,0,7,3,4,0.4166582161463528,Medium Risk
1120,43,Engineering,HR Manager,2,Medical,20000.0,3,4,2,3,1,0,0,4,1,13,1,0,1,0,3,3,0.7554959902534745,High Risk
1121,43,R&D,Analyst,3,Life Sciences,20000.0,4,3,2,2,1,2,0,0,2,24,2,3,1,6,0,1,0.7010633773147131,High Risk
1122,45,Sales,Analyst,3,Technical Degree,20000.0,4,4,3,3,0,5,2,2,3,16,1,0,0,7,0,5,0.3323302811658317,Medium Risk
1123,30,Finance,Engineer,4,Other,20000.0,3,4,1,3,1,8,2,0,1,19,6,1,0,1,2,4,0.2524684746135395,Low Risk
1124,42,R&D,Manager,4,Medical,20000.0,3,2,2,3,1,0,0,2,6,10,4,1,1,6,4,3,0.7791074974684956,High Risk
1125,40,R&D,Director,2,Technical Degree,20000.0,4,3,4,3,0,9,1,2,2,1,0,1,0,6,1,5,0.08382770340954616,Low Risk
1126,27,R&D,Research Scientist,2,Medical,20000.0,2,1,3,4,0,0,0,6,3,3,3,1,1,6,5,3,0.7547839833206451,High Risk
1127,41,R&D,Sales Executive,2,Technical Degree,20000.0,2,3,2,3,0,19,1,1,2,1,0,0,0,6,6,5,0.05710248254084676,Low Risk
1128,22,Engineering,Research Scientist,3,Human Resources,29600.0,4,4,4,3,0,2,2,0,3,1,2,1,0,0,5,0,0.012136169589440818,Low Risk
1129,56,Engineering,Director,4,Technical Degree,20000.0,2,4,3,3,0,16,2,2,3,3,4,1,0,0,1,5,0.06745715739504639,Low Risk
1130,38,R&D,Research Scientist,2,Human Resources,20000.0,4,2,4,3,0,6,0,0,2,3,3,1,0,6,5,0,0.27388670659836795,Low Risk
1131,39,Engineering,Director,4,Medical,20000.0,3,2,3,3,0,0,0,3,3,1,3,0,0,0,1,3,0.4101435661110306,Medium Risk
1132,37,Finance,Analyst,5,Other,20000.0,4,2,3,3,0,4,1,5,1,14,2,0,0,1,0,4,0.4233520647603398,Medium Risk
1133,42,R&D,Engineer,1,Human Resources,20000.0,4,3,4,3,0,2,2,0,4,4,2,1,0,6,2,0,0.20935919434347164,Low Risk
1134,52,Finance,Director,1,Technical Degree,20000.0,2,4,3,3,0,2,0,1,2,30,2,0,1,1,1,5,0.7715176337628836,High Risk
